date_time;nox;no2;no;siteid;pm10;nvpm10;vpm10;nvpm25;pm25;vpm25;co;o3;so2;temp;rh;press;location;geo_point_2d;datestart;dateend;current;instrumenttype
2020-12-05T12:00:00+00:00;92.1404;40.9332;33.3965;500;15.459;;;;;;;;;5.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-05T14:00:00+00:00;128.8872;50.8213;50.9132;500;16.425;;;;;;;;;5.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-06T04:00:00+00:00;29.4869;20.9022;5.5988;500;21.256;;;;;;;;;1.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-07T12:00:00+00:00;279.0567;68.4044;137.3839;500;48.31;;;;;;;;;1.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-07T22:00:00+00:00;144.3517;45.6021;64.4028;500;26.087;;;;;;;;;-1.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-08T08:00:00+00:00;184.2311;54.3054;84.7353;500;20.29;;;;;;;;;3.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-08T09:00:00+00:00;122.2241;52.3915;45.5436;500;14.493;;;;;;;;;3.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-08T16:00:00+00:00;75.7312;48.2701;17.9097;500;20.29;;;;;;;;;3.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-08T18:00:00+00:00;61.0623;42.688;11.9834;500;10.628;;;;;;;;;4.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-10T02:00:00+00:00;17.9278;16.9557;0.6339;500;9.662;;;;;;;;;7.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-10T10:00:00+00:00;42.8912;27.9015;9.776;500;10.628;;;;;;;;;7.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-10T15:00:00+00:00;34.3442;26.568;5.0715;500;8.696;;;;;;;;;8.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T07:00:00+00:00;192.8278;79.2028;74.1043;500;18.358;;;;;;;;;8.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T08:00:00+00:00;171.6689;79.7866;59.924;500;27.054;;;;;;;;;7.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T10:00:00+00:00;87.3979;54.1443;21.6874;500;14.493;;;;;;;;;8.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T17:00:00+00:00;61.4443;50.4962;7.1402;500;15.459;;;;;;;;;7.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T19:00:00+00:00;51.9072;42.238;6.306;500;16.425;;;;;;;;;7.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T21:00:00+00:00;57.4314;46.4833;7.1402;500;20.29;;;;;;;;;8.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-12T03:00:00+00:00;9.6935;9.2842;0.2669;500;9.662;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-12T17:00:00+00:00;49.9789;36.6775;8.675;500;16.425;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-12T23:00:00+00:00;248.6437;65.0838;119.7146;500;32.851;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-13T07:00:00+00:00;51.386;26.2667;16.3823;500;6.763;;;;;;;;;8.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-13T08:00:00+00:00;9.1202;8.5063;0.4004;500;4.831;;;;;;;;;8.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-13T16:00:00+00:00;16.4685;11.3014;3.3699;500;3.865;;;;;;;;;11.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-13T17:00:00+00:00;19.4912;12.9428;4.2708;500;4.831;;;;;;;;;11.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-13T19:00:00+00:00;33.5104;20.6693;8.3747;500;21.256;;;;;;;;;10.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-15T02:00:00+00:00;15.9474;15.0265;0.6006;500;14.493;;;;;;;;;6.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-15T05:00:00+00:00;104.7003;47.7088;37.1689;500;19.324;;;;;;;;;6.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-15T23:00:00+00:00;23.7126;21.6662;1.3346;500;15.459;;;;;;;;;7.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-16T13:00:00+00:00;108.0357;69.1034;25.391;500;13.527;;;;;;;;;9.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-16T22:00:00+00:00;115.7488;61.571;35.3338;500;14.493;;;;;;;;;6.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-17T00:00:00+00:00;42.8935;30.1486;8.312;500;13.527;;;;;;;;;5.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-17T12:00:00+00:00;64.7534;39.6375;16.3802;500;24.155;;;;;;;;;9.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-17T16:00:00+00:00;50.3466;30.9366;12.6588;500;26.087;;;;;;;;;8.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-18T14:00:00+00:00;26.0253;18.5149;4.8982;500;5.797;;;;;;;;;12.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-18T21:00:00+00:00;9.3464;5.4937;2.5127;500;6.763;;;;;;;;;11.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-19T02:00:00+00:00;2.8917;0.7459;1.3995;500;8.696;;;;;;;;;10.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-19T12:00:00+00:00;16.6273;11.3115;3.4669;500;20.29;;;;;;;;;9.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-19T23:00:00+00:00;12.393;9.7595;1.7175;500;18.358;;;;;;;;;6.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-20T04:00:00+00:00;14.3036;8.7927;3.5941;500;14.493;;;;;;;;;5.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-20T05:00:00+00:00;16.0593;11.6701;2.8626;500;12.561;;;;;;;;;5.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-20T16:00:00+00:00;32.2734;27.0552;3.4033;500;13.527;;;;;;;;;7.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-20T19:00:00+00:00;33.9775;28.7105;3.4351;500;12.561;;;;;;;;;5.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-21T03:00:00+00:00;32.1185;23.2914;5.7569;500;9.662;;;;;;;;;8.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-21T20:00:00+00:00;12.8577;8.5661;2.7989;500;5.797;;;;;;;;;12.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-22T01:00:00+00:00;2.3753;0.5221;1.2086;500;5.797;;;;;;;;;11.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-22T04:00:00+00:00;6.7129;5.006;1.1132;500;12.561;;;;;;;;;9.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-22T07:00:00+00:00;59.1766;35.6213;15.3624;500;15.459;;;;;;;;;9.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-22T11:00:00+00:00;153.7765;66.6267;56.8376;500;19.324;;;;;;;;;8.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-23T11:00:00+00:00;38.9863;29.7203;6.0432;500;9.662;;;;;;;;;11.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-24T02:00:00+00:00;8.2104;5.6744;1.6539;500;7.73;;;;;;;;;4.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T05:00:00+00:00;120.7285;45.5758;49.0133;500;11.594;;;;;;;;;-0.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T06:00:00+00:00;92.1213;40.524;33.6509;500;15.459;;;;;;;;;-0.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T07:00:00+00:00;142.0031;48.4647;61.0042;500;18.358;;;;;;;;;-1.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T12:00:00+00:00;32.0669;23.2885;5.7251;500;14.493;;;;;;;;;3.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T14:00:00+00:00;29.3817;22.7004;4.3574;500;16.425;;;;;;;;;3.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T19:00:00+00:00;42.1362;36.2839;3.8167;500;22.223;;;;;;;;;1.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-26T18:00:00+00:00;8.262;6.0186;1.4631;500;5.797;;;;;;;;;8.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-26T23:00:00+00:00;1.4975;0.6196;0.5725;500;6.763;;;;;;;;;8.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-27T12:00:00+00:00;27.3679;19.8087;4.9299;500;22.223;;;;;;;;;4.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T07:00:00+00:00;82.2585;41.5854;26.5263;500;5.797;;;;;;;;;1.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T15:00:00+00:00;92.5344;42.2538;32.7921;500;20.29;;;;;;;;;2.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T18:00:00+00:00;102.8619;52.6789;32.7285;500;17.392;;;;;;;;;1.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T19:00:00+00:00;115.7713;55.7369;39.1534;500;25.121;;;;;;;;;0.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T21:00:00+00:00;52.9284;40.3949;8.1742;500;26.087;;;;;;;;;-0.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T23:00:00+00:00;270.8903;65.7202;133.8085;500;33.817;;;;;;;;;-0.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-29T02:00:00+00:00;163.381;44.7267;77.3844;500;23.189;;;;;;;;;1.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-29T18:00:00+00:00;97.9047;56.1099;27.2579;500;15.459;;;;;;;;;2.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-30T04:00:00+00:00;63.7207;32.021;20.674;500;7.73;;;;;;;;;1.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-31T02:00:00+00:00;493.3963;86.5186;265.3587;500;67.634;;;;;;;;;-1.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-31T07:00:00+00:00;395.0785;81.2516;204.6726;500;29.952;;;;;;;;;-2.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-31T15:00:00+00:00;60.4675;42.6669;11.6092;500;11.594;;;;;;;;;2.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-31T20:00:00+00:00;396.9375;91.1574;199.4246;500;91.789;;;;;;;;;-0.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-11T11:00:00+00:00;39.398;30.026;6.112;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-11T17:00:00+00:00;26.775;21.229;3.617;500;14.493;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-11T21:00:00+00:00;12.049;10.519;0.998;500;7.73;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-12T23:00:00+00:00;34.999;29.261;3.742;500;28.986;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-13T07:00:00+00:00;20.464;14.918;3.617;500;3.865;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-13T03:00:00+00:00;30.409;16.83;8.856;500;24.155;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-12T11:00:00+00:00;122.017;62.921;38.542;500;20.29;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-13T15:00:00+00:00;26.01;17.786;5.3629999999999995;500;16.425;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-13T16:00:00+00:00;22.759;15.3;4.864;500;16.425;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-16T17:00:00+00:00;39.589;29.835;6.361;500;17.392;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-16T20:00:00+00:00;27.157;21.802;3.492;500;19.324;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-17T07:00:00+00:00;11.666;9.371;1.4969999999999999;500;11.594;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-18T19:00:00+00:00;37.102;24.671;9.729;500;9.662;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-18T23:00:00+00:00;3.825;4.016;1.621;500;6.763;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-14T17:00:00+00:00;155.869;44.944;72.343;500;16.425;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-14T14:00:00+00:00;58.714;33.278;16.589;500;7.73;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-14T22:00:00+00:00;62.73;26.392;23.699;500;19.324;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-19T02:00:00+00:00;2.295;0.765;1.4969999999999999;500;8.696;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-08T21:00:00+00:00;124.886;50.873;48.271;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-08T18:00:00+00:00;252.641;72.101;117.745;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-08T13:00:00+00:00;251.111;77.074;113.504;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-05T10:00:00+00:00;139.804;56.227;54.507;500;11.594;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-05T11:00:00+00:00;112.838;48.195;42.159;500;0.0;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T21:00:00+00:00;179.201;54.506;81.324;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T13:00:00+00:00;;53.55;69.974;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-15T13:00:00+00:00;151.661;36.337;75.212;500;29.952;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-15T12:00:00+00:00;71.145;25.819;29.561;500;27.054;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-15T14:00:00+00:00;137.509;42.075;62.24;500;32.851;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-15T16:00:00+00:00;59.096;28.496;19.957;500;28.986;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-16T07:00:00+00:00;23.715;16.639;4.615;500;10.628;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-16T00:00:00+00:00;67.894;31.556;23.699;500;24.155;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-16T06:00:00+00:00;23.141;15.109;5.239;500;12.561;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-16T10:00:00+00:00;38.441;21.994;10.727;500;12.561;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-16T09:00:00+00:00;51.064;25.436;16.714;500;7.73;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-17T20:00:00+00:00;38.25;29.261;5.862;500;29.952;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-17T22:00:00+00:00;19.316;15.682;2.37;500;28.986;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-18T11:00:00+00:00;31.556;21.994;6.237;500;8.696;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-19T05:00:00+00:00;2.4859999999999998;0.0;1.621;500;10.628;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-20T01:00:00+00:00;6.311;0.9560000000000001;3.492;500;4.831;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-20T02:00:00+00:00;5.164;0.0;3.368;500;7.73;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-21T06:00:00+00:00;10.519;3.06;4.864;500;6.763;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-21T05:00:00+00:00;6.503;0.0;4.241;500;9.662;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-20T17:00:00+00:00;28.879;15.3;8.856;500;21.256;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-20T15:00:00+00:00;23.524;13.387;6.611;500;19.324;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-19T22:00:00+00:00;9.754;4.016;3.742;500;8.696;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-21T14:00:00+00:00;39.206;24.098;9.854;500;13.527;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-01T00:00:00+00:00;488.261;93.139;257.692;500;113.045;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-01T03:00:00+00:00;340.616;66.555;178.738;500;112.079;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-01T09:00:00+00:00;247.86;54.315;126.227;500;65.702;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-01T13:00:00+00:00;240.401;62.539;115.999;500;37.682;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-01T14:00:00+00:00;90.27;39.589;33.053;500;17.392;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-01T20:00:00+00:00;80.134;39.78;26.318;500;17.392;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-01T22:00:00+00:00;53.167;32.513;13.471;500;18.358;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-02T03:00:00+00:00;19.125;16.83;1.4969999999999999;500;6.763;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-03T13:00:00+00:00;82.811;33.086;32.43;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-02T12:00:00+00:00;61.2;39.971;13.845;500;10.628;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-02T11:00:00+00:00;125.269;48.195;50.266;500;11.594;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-02T22:00:00+00:00;74.014;40.163;22.077;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-04T06:00:00+00:00;22.376;11.666;6.985;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-03T23:00:00+00:00;31.747;19.316;8.107;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-07T01:00:00+00:00;60.244;32.704;17.961;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-11T18:00:00+00:00;17.404;13.387;2.6189999999999998;500;9.662;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T22:00:00+00:00;177.671;52.02;81.948;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T16:00:00+00:00;;68.468;116.373;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T11:00:00+00:00;;45.517;57.625;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-05T05:00:00+00:00;16.83;10.901;3.867;500;8.696;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
